id,accident_risk
519311,0.21905679
519312,0.109988704
519313,0.28304055
519314,0.2229538
519315,0.23430948
519316,0.71202564
519317,0.34608155
519318,0.2584932
519319,0.41113928
519320,0.6055876
519321,0.26124358
519322,0.12724282
519323,0.5318368
519324,0.5672339
519325,0.450986
519326,0.54568416
519327,0.66157436
519328,0.41237783
519329,0.36030343
519330,0.85626996
519331,0.3599476
519332,0.5426513
519333,0.6745618
519334,0.47894466
519335,0.2933435
519336,0.49789688
519337,0.43034136
519338,0.33111522
519339,0.33525053
519340,0.27601808
519341,0.32666788
519342,0.6922221
519343,0.28341424
519344,0.4095876
519345,0.31530988
519346,0.22013363
519347,0.48451596
519348,0.37710002
519349,0.36609426
519350,0.78812623
519351,0.5572704
519352,0.3548178
519353,0.4930091
519354,0.5288675
519355,0.44100717
519356,0.52002555
519357,0.14693804
519358,0.3001194
519359,0.36975557
519360,0.36972547
519361,0.22656675
519362,0.39219183
519363,0.29335278
519364,0.33610258
519365,0.41189054
519366,0.18660314
519367,0.13828991
519368,0.33805722
519369,0.09001644
519370,0.47760752
519371,0.28784573
519372,0.25408843
519373,0.44528878
519374,0.34633145
519375,0.38316476
519376,0.17013878
519377,0.5568493
519378,0.35598746
519379,0.33380908
519380,0.5617826
519381,0.07829549
519382,0.37040704
519383,0.645567
519384,0.18789198
519385,0.15208435
519386,0.10302004
519387,0.46543244
519388,0.48403916
519389,0.6725622
519390,0.1529779
519391,0.22403978
519392,0.23567715
519393,0.3240536
519394,0.23597024
519395,0.30773312
519396,0.25229135
519397,0.08954928
519398,0.31063658
519399,0.44685096
519400,0.3113639
519401,0.20273289
519402,0.1315188
519403,0.3272693
519404,0.34071404
519405,0.29491836
519406,0.6260106
519407,0.107914716
519408,0.2046793
519409,0.1701449
519410,0.8388089
519411,0.3192601
519412,0.24843198
519413,0.071383156
519414,0.26327145
519415,0.1558239
519416,0.23710115
519417,0.29005814
519418,0.31013817
519419,0.08783105
519420,0.1392745
519421,0.43251365
519422,0.36590382
519423,0.45057797
519424,0.32214576
519425,0.1304979
519426,0.41909716
519427,0.44720322
519428,0.29132652
519429,0.58302635
519430,0.5601167
519431,0.33213967
519432,0.47172594
519433,0.2805869
519434,0.24821608
519435,0.41150633
519436,0.12804838
519437,0.45951957
519438,0.12804753
519439,0.36501458
519440,0.38405383
519441,0.22271897
519442,0.17470695
519443,0.35513303
519444,0.38915947
519445,0.218299
519446,0.46815977
519447,0.48680574
519448,0.37874436
519449,0.052496776
519450,0.4126329
519451,0.38231966
519452,0.41687867
519453,0.1625793
519454,0.22281438
519455,0.53799903
519456,0.40983024
519457,0.24972165
519458,0.40156886
519459,0.058040295
519460,0.26859912
519461,0.37071928
519462,0.38789666
519463,0.32925507
519464,0.20664927
519465,0.47449538
519466,0.30429748
519467,0.40702614
519468,0.15248424
519469,0.44407234
519470,0.2881207
519471,0.3705018
519472,0.5241416
519473,0.37993094
519474,0.44860706
519475,0.50178564
519476,0.41796708
519477,0.13145736
519478,0.333883
519479,0.35076967
519480,0.5295364
519481,0.3693726
519482,0.4034024
519483,0.3020311
519484,0.28890333
519485,0.4049765
519486,0.1890932
519487,0.44691366
519488,0.286035
519489,0.47833163
519490,0.35605258
519491,0.29308763
519492,0.5526117
519493,0.23680356
519494,0.24282287
519495,0.33409485
519496,0.43433696
519497,0.07875408
519498,0.054328695
519499,0.4076569
519500,0.19895595
519501,0.040703047
519502,0.27208948
519503,0.24297397
519504,0.31511283
519505,0.6927495
519506,0.23946887
519507,0.6250587
519508,0.57813025
519509,0.47458506
519510,0.18587579
519511,0.3594115
519512,0.33282715
519513,0.30120865
519514,0.1674341
519515,0.44261667
519516,0.55014247
519517,0.15298457
519518,0.38083214
519519,0.05072141
519520,0.28130695
519521,0.37699556
519522,0.12776753
519523,0.59114087
519524,0.15204592
519525,0.26842317
519526,0.29304102
519527,0.35371482
519528,0.30509174
519529,0.47011843
519530,0.25715414
519531,0.1908573
519532,0.3782558
519533,0.42572796
519534,0.6251051
519535,0.293376
519536,0.04511266
519537,0.03594481
519538,0.055742208
519539,0.4943838
519540,0.33859363
519541,0.8608525
519542,0.49118224
519543,0.24952817
519544,0.35579276
519545,0.32439747
519546,0.14913812
519547,0.4781859
519548,0.45968854
519549,0.44435552
519550,0.091254234
519551,0.29445344
519552,0.8123804
519553,0.2955614
519554,0.39576465
519555,0.54905856
519556,0.4821154
519557,0.5598241
519558,0.08941783
519559,0.2162837
519560,0.63080317
519561,0.42234963
519562,0.37191656
519563,0.2875705
519564,0.12864342
519565,0.1326176
519566,0.2972669
519567,0.4669852
519568,0.1472487
519569,0.08969291
519570,0.09461027
519571,0.2571561
519572,0.3581805
519573,0.34749857
519574,0.41447335
519575,0.30613163
519576,0.560308
519577,0.5873362
519578,0.20575815
519579,0.5023213
519580,0.22098346
519581,0.36413616
519582,0.2314586
519583,0.62540054
519584,0.4798965
519585,0.4331339
519586,0.45268345
519587,0.2621727
519588,0.47945932
519589,0.32330677
519590,0.1433877
519591,0.1431589
519592,0.43857485
519593,0.23822293
519594,0.2246208
519595,0.44203863
519596,0.30413476
519597,0.37418407
519598,0.17086217
519599,0.7200072
519600,0.4934587
519601,0.069785215
519602,0.52624124
519603,0.3645887
519604,0.27013394
519605,0.1590079
519606,0.3406065
519607,0.49468544
519608,0.2529563
519609,0.06517544
519610,0.30466416
519611,0.12872165
519612,0.2030799
519613,0.40982288
519614,0.4600618
519615,0.50689125
519616,0.04790337
519617,0.6305416
519618,0.18571019
519619,0.3059376
519620,0.557079
519621,0.4736393
519622,0.48839277
519623,0.5475533
519624,0.56109774
519625,0.30209374
519626,0.18473627
519627,0.18720879
519628,0.37275305
519629,0.521128
519630,0.33635318
519631,0.2929828
519632,0.23552345
519633,0.19287269
519634,0.1075249
519635,0.12789705
519636,0.36429617
519637,0.38791353
519638,0.25368515
519639,0.388323
519640,0.5191708
519641,0.4730058
519642,0.2939833
519643,0.66631615
519644,0.3133504
519645,0.10452918
519646,0.046305753
519647,0.07199043
519648,0.5977463
519649,0.49313226
519650,0.25933638
519651,0.43065163
519652,0.46027094
519653,0.24813342
519654,0.47079846
519655,0.39924183
519656,0.20457083
519657,0.5863899
519658,0.139206
519659,0.36425707
519660,0.2540301
519661,0.19501425
519662,0.37764344
519663,0.11244613
519664,0.57281864
519665,0.27304697
519666,0.4888681
519667,0.55865777
519668,0.16939688
519669,0.49423054
519670,0.44050467
519671,0.6563469
519672,0.26539892
519673,0.57506955
519674,0.3808874
519675,0.06594795
519676,0.12973808
519677,0.20428386
519678,0.5224076
519679,0.2718531
519680,0.1314806
519681,0.466351
519682,0.51013434
519683,0.18447663
519684,0.4186646
519685,0.4061556
519686,0.42714164
519687,0.18287593
519688,0.46903148
519689,0.16716917
519690,0.739968
519691,0.62891513
519692,0.14017954
519693,0.1619698
519694,0.5314719
519695,0.76427734
519696,0.5734123
519697,0.22776663
519698,0.31245664
519699,0.10991131
519700,0.32075635
519701,0.45021638
519702,0.22633581
519703,0.6015772
519704,0.3557291
519705,0.13161184
519706,0.2527849
519707,0.4901186
519708,0.051782962
519709,0.3864529
519710,0.43838587
519711,0.3228637
519712,0.40334794
519713,0.7763912
519714,0.3378612
519715,0.37632462
519716,0.41525578
519717,0.2446502
519718,0.14937218
519719,0.20711517
519720,0.2664237
519721,0.56809527
519722,0.46187806
519723,0.45473376
519724,0.36256352
519725,0.2686321
519726,0.39438447
519727,0.35858327
519728,0.2818937
519729,0.26660314
519730,0.5045123
519731,0.22478472
519732,0.24178377
519733,0.43967438
519734,0.43804714
519735,0.55668557
519736,0.624753
519737,0.5606312
519738,0.446178
519739,0.53906256
519740,0.17261703
519741,0.12675378
519742,0.4905702
519743,0.3633045
519744,0.26963252
519745,0.2563731
519746,0.55032504
519747,0.29134083
519748,0.31138816
519749,0.1487686
519750,0.35784027
519751,0.34600687
519752,0.10802843
519753,0.45434272
519754,0.6601597
519755,0.5013539
519756,0.35130462
519757,0.35794032
519758,0.29000026
519759,0.03449305
519760,0.22651166
519761,0.18149242
519762,0.28356376
519763,0.4388497
519764,0.24446014
519765,0.28523013
519766,0.0369873
519767,0.36183932
519768,0.5866025
519769,0.41298836
519770,0.45286813
519771,0.2948788
519772,0.3214817
519773,0.38823798
519774,0.3879518
519775,0.5570047
519776,0.21635997
519777,0.053360745
519778,0.14276177
519779,0.12835053
519780,0.47791788
519781,0.4607813
519782,0.6289034
519783,0.2690945
519784,0.41995195
519785,0.15536036
519786,0.17973135
519787,0.13934983
519788,0.21003062
519789,0.4082303
519790,0.5370229
519791,0.27762967
519792,0.36831474
519793,0.40387133
519794,0.4457532
519795,0.13056779
519796,0.4558337
519797,0.5569326
519798,0.40332463
519799,0.34147927
519800,0.38576388
519801,0.37141737
519802,0.43044788
519803,0.38620374
519804,0.4041878
519805,0.57185477
519806,0.3564131
519807,0.13506337
519808,0.2163005
519809,0.28586403
519810,0.2911852
519811,0.43925616
519812,0.5703888
519813,0.4839832
519814,0.32156754
519815,0.32072967
519816,0.74353325
519817,0.19506282
519818,0.3125134
519819,0.6398592
519820,0.35323673
519821,0.49706703
519822,0.070694774
519823,0.3988193
519824,0.19019592
519825,0.23631601
519826,0.11197044
519827,0.26803806
519828,0.46484727
519829,0.5487785
519830,0.1901944
519831,0.2502591
519832,0.1941159
519833,0.26655018
519834,0.25014505
519835,0.20514321
519836,0.33930773
519837,0.31575173
519838,0.12539408
519839,0.80617416
519840,0.29186562
519841,0.4969775
519842,0.43574485
519843,0.3261258
519844,0.5185595
519845,0.112807125
519846,0.44132674
519847,0.1353716
519848,0.170152
519849,0.51011276
519850,0.6183488
519851,0.45719048
519852,0.17750883
519853,0.11076721
519854,0.41851616
519855,0.39733073
519856,0.5448927
519857,0.43282124
519858,0.2902264
519859,0.7556919
519860,0.3179683
519861,0.27300242
519862,0.5482933
519863,0.45210737
519864,0.12529624
519865,0.20124851
519866,0.28693795
519867,0.26009154
519868,0.24224553
519869,0.406794
519870,0.2618664
519871,0.30616364
519872,0.44490534
519873,0.4103182
519874,0.6872522
519875,0.1860923
519876,0.20233616
519877,0.3727967
519878,0.4444846
519879,0.28628993
519880,0.45237133
519881,0.35090625
519882,0.2969481
519883,0.59403586
519884,0.36767283
519885,0.3129545
519886,0.4925893
519887,0.28498355
519888,0.64327824
519889,0.16002649
519890,0.12862645
519891,0.40821454
519892,0.33000684
519893,0.4688999
519894,0.28655535
519895,0.3621141
519896,0.3636297
519897,0.11326917
519898,0.4869187
519899,0.44824323
519900,0.3747416
519901,0.32605127
519902,0.29121196
519903,0.319102
519904,0.55100083
519905,0.45900923
519906,0.8032153
519907,0.583783
519908,0.27675077
519909,0.38704464
519910,0.09284567
519911,0.47189808
519912,0.46269897
519913,0.36867797
519914,0.3480929
519915,0.12047358
519916,0.5813913
519917,0.06556689
519918,0.474081
519919,0.52722883
519920,0.3786404
519921,0.22215107
519922,0.4945135
519923,0.3151264
519924,0.19824786
519925,0.44013253
519926,0.42512015
519927,0.65123093
519928,0.5208273
519929,0.25673577
519930,0.2041204
519931,0.34528208
519932,0.41662166
519933,0.5000211
519934,0.23814616
519935,0.3350983
519936,0.29389912
519937,0.20533635
519938,0.14162853
519939,0.18223019
519940,0.46823847
519941,0.16922274
519942,0.4159385
519943,0.5579021
519944,0.41692427
519945,0.2936062
519946,0.41646948
519947,0.21279018
519948,0.36832887
519949,0.53953636
519950,0.38267472
519951,0.19701591
519952,0.24993834
519953,0.57655394
519954,0.81067383
519955,0.6205875
519956,0.41890416
519957,0.3710988
519958,0.39446545
519959,0.17417228
519960,0.18428062
519961,0.036821887
519962,0.2782272
519963,0.22168466
519964,0.34184495
519965,0.34660786
519966,0.28908908
519967,0.31735083
519968,0.37262762
519969,0.25153616
519970,0.35936844
519971,0.32017943
519972,0.51862067
519973,0.36861268
519974,0.16772021
519975,0.30616963
519976,0.16992632
519977,0.3613768
519978,0.75600773
519979,0.32822868
519980,0.50703377
519981,0.52310747
519982,0.3778317
519983,0.2931272
519984,0.22446463
519985,0.27472913
519986,0.488397
519987,0.36081383
519988,0.55519813
519989,0.31870392
519990,0.053739466
519991,0.5788121
519992,0.26818407
519993,0.5327542
519994,0.26095995
519995,0.3783369
519996,0.3647646
519997,0.22088404
519998,0.32037488
519999,0.5556523
520000,0.22295043
520001,0.7667742
520002,0.14700876
520003,0.17485553
520004,0.55118346
520005,0.53961396
520006,0.21849066
520007,0.6222644
520008,0.5853161
520009,0.37828887
520010,0.1993953
520011,0.28364703
520012,0.49594325
520013,0.09028975
520014,0.31893572
520015,0.09183862
520016,0.18998975
520017,0.47298303
520018,0.46988836
520019,0.8740531
520020,0.32896608
520021,0.305196
520022,0.35162732
520023,0.53650105
520024,0.24491522
520025,0.27366707
520026,0.20135939
520027,0.34363195
520028,0.48806483
520029,0.47658357
520030,0.58274186
520031,0.34804505
520032,0.6657514
520033,0.49487114
520034,0.23916852
520035,0.36372983
520036,0.4753203
520037,0.36448434
520038,0.4712839
520039,0.35468
520040,0.34637296
520041,0.5933303
520042,0.31823882
520043,0.12482046
520044,0.21542235
520045,0.3061716
520046,0.3003935
520047,0.3412065
520048,0.22084607
520049,0.056694087
520050,0.2446443
520051,0.66538346
520052,0.3674355
520053,0.3751853
520054,0.37822148
520055,0.540844
520056,0.27055734
520057,0.27082023
520058,0.656533
520059,0.6485014
520060,0.16989455
520061,0.42829093
520062,0.41513422
520063,0.5561267
520064,0.3604164
520065,0.14660598
520066,0.15029679
520067,0.2775409
520068,0.2910116
520069,0.1786843
520070,0.32292092
520071,0.12746862
520072,0.34053406
520073,0.12903905
520074,0.5433621
520075,0.20432456
520076,0.5569059
520077,0.75491095
520078,0.368174
520079,0.38288453
520080,0.35355622
520081,0.46361277
520082,0.038237147
520083,0.49572355
520084,0.2548614
520085,0.22359307
520086,0.17648771
520087,0.21937525
520088,0.3653531
520089,0.35653755
520090,0.3424249
520091,0.21442716
520092,0.040541045
520093,0.40269697
520094,0.36854357
520095,0.103894874
520096,0.40155172
520097,0.2703914
520098,0.04394623
520099,0.3666244
520100,0.6112689
520101,0.18475558
520102,0.49759746
520103,0.30323184
520104,0.31609437
520105,0.26218596
520106,0.29657426
520107,0.40240115
520108,0.36423123
520109,0.1404121
520110,0.25652042
520111,0.15582131
520112,0.39218768
520113,0.3881705
520114,0.39200523
520115,0.31825927
520116,0.07020539
520117,0.21676682
520118,0.62168646
520119,0.47832868
520120,0.38302764
520121,0.3171945
520122,0.10805661
520123,0.12920877
520124,0.53072506
520125,0.1546321
520126,0.5124075
520127,0.22365929
520128,0.36438522
520129,0.36443862
520130,0.4756663
520131,0.3419266
520132,0.35873446
520133,0.3728582
520134,0.25817218
520135,0.29724857
520136,0.18788932
520137,0.46238557
520138,0.52360564
520139,0.33516714
520140,0.3591681
520141,0.3097518
520142,0.42225984
520143,0.27160233
520144,0.3390562
520145,0.32600507
520146,0.2158458
520147,0.47095448
520148,0.12911291
520149,0.17391947
520150,0.6229844
520151,0.36962846
520152,0.49373734
520153,0.032437988
520154,0.5641422
520155,0.39419863
520156,0.30196798
520157,0.35159743
520158,0.8101316
520159,0.33116978
520160,0.3372525
520161,0.17486857
520162,0.33327278
520163,0.22993515
520164,0.4744942
520165,0.2692827
520166,0.495146
520167,0.42134476
520168,0.38551798
520169,0.387276
520170,0.43413818
520171,0.22346623
520172,0.22132574
520173,0.38915265
520174,0.11578537
520175,0.33472264
520176,0.18725558
520177,0.1932484
520178,0.3426926
520179,0.40665823
520180,0.36867216
520181,0.25541258
520182,0.29062754
520183,0.48887414
520184,0.5791905
520185,0.3864701
520186,0.2945567
520187,0.42126027
520188,0.36292648
520189,0.11524239
520190,0.15802683
520191,0.1711658
520192,0.18675378
520193,0.3356323
520194,0.32228088
520195,0.24172725
520196,0.4909167
520197,0.2465522
520198,0.5620751
520199,0.554091
520200,0.68947953
520201,0.3479825
520202,0.11007568
520203,0.092700675
520204,0.28196043
520205,0.27650866
520206,0.30836573
520207,0.33760566
520208,0.18206857
520209,0.45281014
520210,0.29396552
520211,0.15185355
520212,0.18981057
520213,0.37450448
520214,0.2171423
520215,0.47828236
520216,0.31188294
520217,0.36760503
520218,0.06752633
520219,0.22644018
520220,0.3068764
520221,0.4448585
520222,0.36192837
520223,0.28673956
520224,0.3411433
520225,0.45663568
520226,0.2915816
520227,0.23957483
520228,0.5022485
520229,0.7388796
520230,0.6412467
520231,0.35558426
520232,0.8314952
520233,0.2822104
520234,0.1669165
520235,0.051603988
520236,0.21928754
520237,0.22700088
520238,0.3009054
520239,0.29177752
520240,0.5921972
520241,0.13464406
520242,0.6512955
520243,0.5449449
520244,0.30843198
520245,0.6965206
520246,0.4926346
520247,0.58076274
520248,0.4927335
520249,0.56533366
520250,0.30328807
520251,0.632854
520252,0.49535263
520253,0.17538604
520254,0.26954427
520255,0.35112235
520256,0.29805124
520257,0.7285441
520258,0.5034111
520259,0.08996161
520260,0.3336823
520261,0.32728496
520262,0.03301334
520263,0.42126316
520264,0.70894635
520265,0.65046424
520266,0.18411714
520267,0.23939224
520268,0.23570423
520269,0.4128488
520270,0.29798007
520271,0.30654114
520272,0.3043693
520273,0.43568984
520274,0.442754
520275,0.46299198
520276,0.3044316
520277,0.4098788
520278,0.55030334
520279,0.3065996
520280,0.42979684
520281,0.7645505
520282,0.42819118
520283,0.04836238
520284,0.18730585
520285,0.3858249
520286,0.286339
520287,0.37066042
520288,0.5210118
520289,0.5610937
520290,0.27271065
520291,0.5505048
520292,0.3568532
520293,0.3445761
520294,0.4974568
520295,0.54715854
520296,0.58544093
520297,0.18244529
